"ReID","EQID","EvLat [°]","EvLon [°]","EvDepth [km]","Sta","StaLat [°]","StaLon [°]","Year","Month","Day","Hour","Min","Sec","Mag [Mw]","TectEnvi","Vs30 [m/s]","TypeVs30","EpiDist [km]","HypDist [km]","RupDist [km]","RupDist_PubliPlane [km]","RupDist_CMT [km]","RupDist_CSN [km]","Azimut [°]","Comp","Freq LowCut [Hz]","Freq HighCut [Hz]","PGA [cm/sec2]","PGV [cm/sec2]","Sa0.01 [cm/sec2]","Sa0.015 [cm/sec2]","Sa0.02 [cm/sec2]","Sa0.025 [cm/sec2]","Sa0.03 [cm/sec2]","Sa0.035 [cm/sec2]","Sa0.04 [cm/sec2]","Sa0.045 [cm/sec2]","Sa0.05 [cm/sec2]","Sa0.055 [cm/sec2]","Sa0.06 [cm/sec2]","Sa0.065 [cm/sec2]","Sa0.07 [cm/sec2]","Sa0.075 [cm/sec2]","Sa0.08 [cm/sec2]","Sa0.085 [cm/sec2]","Sa0.09 [cm/sec2]","Sa0.1 [cm/sec2]","Sa0.15 [cm/sec2]","Sa0.2 [cm/sec2]","Sa0.25 [cm/sec2]","Sa0.3 [cm/sec2]","Sa0.35 [cm/sec2]","Sa0.4 [cm/sec2]","Sa0.45 [cm/sec2]","Sa0.5 [cm/sec2]","Sa0.55 [cm/sec2]","Sa0.6 [cm/sec2]","Sa0.65 [cm/sec2]","Sa0.7 [cm/sec2]","Sa0.75 [cm/sec2]","Sa0.8 [cm/sec2]","Sa0.85 [cm/sec2]","Sa0.9 [cm/sec2]","Sa1 [cm/sec2]","Sa1.5 [cm/sec2]","Sa2 [cm/sec2]","Sa2.5 [cm/sec2]","Sa3 [cm/sec2]","Sa3.5 [cm/sec2]","Sa4 [cm/sec2]","Sa4.5 [cm/sec2]","Sa5 [cm/sec2]","Sa5.5 [cm/sec2]","Sa6 [cm/sec2]","Sa6.5 [cm/sec2]","Sa7 [cm/sec2]","Sa7.5 [cm/sec2]","Sa8 [cm/sec2]","Sa8.5 [cm/sec2]","Sa9 [cm/sec2]","Sa10 [cm/sec2]","AriasIntensity [m/s]","TotalDuration [sec]","SignificantDuration [sec]","BracketedDuration [sec]",
"71315","50325","-20.796","-70.556","28.1","PB02","-21.31973","-69.89603","2012","7","18","18","24","10","5.2","interface","746","3","89.81678689","94.10985712","119.48","-","119.48","90.18","130.3290922","Z","0.02","40","6.237446623","0.284687552","6.237860696","6.181767135","6.237775525","6.286888546","6.384837064","6.569419539","6.555492809","6.69324347","7.068312963","7.465761133","8.407271783","8.324604438","10.81261686","14.6155876","14.43023952","14.91812363","15.32427217","15.7373659","13.71586171","11.05268309","14.48592082","22.18719233","20.81131998","11.07516227","7.414313402","5.021557203","4.172068562","5.104069109","4.482745742","4.191440229","3.180229611","2.558227713","2.660397203","2.349688874","2.066693082","0.786300104","0.294110753","0.172876394","0.130072876","0.090236485","0.073828027","0.068170098","0.063531633","0.058103605","0.050875999","0.043436997","0.037156371","0.032108186","0.028356796","0.025448232","0.02308587","0.01931794","0.051407644","116.85","22.24","0",
"71316","50325","-20.796","-70.556","28.1","PB03","-22.04847","-69.7531","2012","7","18","18","24","10","5.2","interface","711","3","161.7400662","164.1629039","182.135","-","182.135","160.67","149.1713873","NS","0.049790688","40","0.715354217","0.031887347","0.715631361","0.691225532","0.715393947","0.731066238","0.754145057","0.884998623","0.858947309","0.872522189","0.86115135","0.868242686","1.254188088","1.222514029","1.233615359","1.352513761","1.23596885","1.473417437","1.678724835","1.782188607","2.276088964","1.826180287","2.196437646","1.699930488","1.39915579","1.103036226","0.798862557","0.738941481","0.63109887","0.737345797","0.880561625","0.71193807","0.55289208","0.535583745","0.545166557","0.571611519","0.610499924","0.265637192","0.171188483","0.089088554","0.052478497","0.034733971","0.024570411","0.017214336","0.012927773","0.011239191","0.010641028","0.010122508","0.009382872","0.008150127","0.008505694","0.007839287","0.006587137","0.005233917","0.001483966","161.62","42.43","0",
"71316","50325","-20.796","-70.556","28.1","PB03","-22.04847","-69.7531","2012","7","18","18","24","10","5.2","interface","711","3","161.7400662","164.1629039","182.135","-","182.135","160.67","149.1713873","EW","0.02","40","0.56260096","0.041354924","0.562725888","0.564229642","0.562627413","0.57012329","0.551969509","0.560882531","0.673992094","0.652976263","0.760084513","0.764004867","0.90348594","0.942817717","1.110775878","1.032033566","1.015939942","1.058953959","1.220736332","1.137994092","1.641488112","1.394521179","1.776838702","1.679589214","1.337890529","1.147111029","0.713745485","0.830720584","0.715569509","0.78950088","0.66012129","0.719807513","0.649634707","0.622629812","0.74463065","0.820322767","0.974392451","0.443136034","0.225404758","0.131141837","0.072994771","0.049830489","0.034413747","0.029969755","0.025984947","0.020387178","0.014351131","0.010321415","0.008363974","0.007739401","0.007588325","0.007352738","0.006948259","0.006027813","0.001163814","161.62","46.87","0",
"71316","50325","-20.796","-70.556","28.1","PB03","-22.04847","-69.7531","2012","7","18","18","24","10","5.2","interface","711","3","161.7400662","164.1629039","182.135","-","182.135","160.67","149.1713873","Z","0.02","40","0.744752696","0.042056412","0.744873223","0.722795991","0.744870709","0.790343747","0.794638539","0.905010311","0.919710886","0.986640294","0.916491636","1.009127047","0.949945698","0.998896041","1.1234223","1.185490641","1.204247288","1.330647974","1.371452378","1.529082796","1.974014428","2.185782451","1.778670763","2.576164024","1.355107142","1.384495965","0.927693738","0.961956136","0.691438495","0.746771969","0.770052277","0.650679994","0.570607621","0.666646375","0.575400201","0.537919204","0.589833958","0.247028627","0.122563522","0.077664901","0.059662378","0.040458741","0.031071077","0.024446523","0.020547572","0.013637665","0.011505189","0.009446339","0.0085217","0.007544139","0.006468508","0.005710639","0.005820543","0.004977506","0.001595285","161.62","46.27","0",
"71317","50325","-20.796","-70.556","28.1","PB04","-22.33369","-70.14918","2012","7","18","18","24","10","5.2","interface","563","3","175.3959569","177.6326313","187.345","-","187.345","175.28","166.1739974","NS","0.02","40","1.038831646","0.102291786","1.038907357","1.026723182","1.038878835","1.046545969","1.063724283","1.08054717","1.091251678","1.050450083","1.145749791","1.131218733","1.388448276","1.50329165","1.500586895","1.397069368","1.752231366","2.060774569","2.129328487","2.075869677","2.54179735","2.816855176","2.579779777","3.385116526","4.183373627","2.315439674","2.075460728","1.340174845","1.310900145","1.48759139","1.752473856","1.678338051","1.934937295","2.35226986","2.388999842","2.303719013","1.485582735","0.660374902","0.196912716","0.104382578","0.073787952","0.052390993","0.04577062","0.054268569","0.048643231","0.035990623","0.027077963","0.022360959","0.019606968","0.016308219","0.013443277","0.011038491","0.009731914","0.008310025","0.003604869","167.1","35.37","0",
"71317","50325","-20.796","-70.556","28.1","PB04","-22.33369","-70.14918","2012","7","18","18","24","10","5.2","interface","563","3","175.3959569","177.6326313","187.345","-","187.345","175.28","166.1739974","EW","0.02","40","0.968329443","0.059094711","0.968614795","0.944728158","0.968428739","0.990160178","1.013606432","1.056910878","1.098944977","1.319103004","1.267913685","1.30481137","1.438846736","1.658360069","1.382474419","1.738319901","1.652505197","1.958524205","2.067548295","1.733797317","2.980566959","2.587734471","3.149461725","2.609890361","2.952520669","1.729863047","1.392854778","1.630865574","1.466828802","1.731560941","1.735046751","1.68345404","1.63716631","1.549698238","1.511127325","1.189860904","0.823608194","0.390418801","0.173121049","0.129635915","0.052626047","0.035411914","0.028405167","0.026249716","0.024605834","0.020739205","0.015875885","0.011837881","0.009124059","0.00839221","0.008083258","0.007430779","0.006559123","0.005370613","0.003313719","167.1","44.76","0",
"71317","50325","-20.796","-70.556","28.1","PB04","-22.33369","-70.14918","2012","7","18","18","24","10","5.2","interface","563","3","175.3959569","177.6326313","187.345","-","187.345","175.28","166.1739974","Z","0.02135685","40","0.999648768","0.064294427","0.999657009","0.990614061","0.999686097","1.004453974","1.02606732","1.028442356","1.044524632","1.059084023","1.151578518","1.330222205","1.472050804","1.651254984","1.861921313","2.057431238","1.770350192","1.859407576","2.188736591","2.055202719","2.252444655","2.128113872","2.624169781","3.583333546","2.221439851","1.90579811","1.305322698","1.635706352","1.141775546","0.82080331","0.737747254","0.86821751","0.841523772","1.019637087","1.183145472","1.133484781","1.100647868","0.58077647","0.160532131","0.074616187","0.050041064","0.033223816","0.028572","0.021364878","0.017425791","0.015783201","0.014453628","0.013067273","0.009762995","0.0091036","0.007709097","0.006715422","0.005969388","0.004945966","0.0025495","167.1","43.64","0",
"71318","50325","-20.796","-70.556","28.1","PB07","-21.72667","-69.88618","2012","7","18","18","24","10","5.2","interface","644","3","124.3016902","127.4382996","147.135","-","147.135","123.87","146.1149967","NS","0.036744236","40","1.873730618","0.089064835","1.873849651","1.856132477","1.873795296","1.885010272","1.909847281","1.953580861","1.931959484","1.971511868","2.027194016","2.151690787","2.290674146","2.583434254","3.100919293","3.469257747","3.328588783","2.697213049","3.153129835","3.731162147","3.855683598","3.195719042","4.788815927","5.553311178","3.497682296","2.24729182","2.222416447","2.553743617","1.860323582","1.78154357","1.682019694","1.590549563","1.453878966","1.498818294","1.758081189","1.76593331","1.506762351","0.779374971","0.404147401","0.189948413","0.097108636","0.070370874","0.05182087","0.039544892","0.032534105","0.028032863","0.024831293","0.021066511","0.017686585","0.01485841","0.012726473","0.011312605","0.010269335","0.008310759","0.004877168","180.65","42.4","0",
"71318","50325","-20.796","-70.556","28.1","PB07","-21.72667","-69.88618","2012","7","18","18","24","10","5.2","interface","644","3","124.3016902","127.4382996","147.135","-","147.135","123.87","146.1149967","EW","0.02","40","1.169345879","0.058716746","1.169631583","1.138152661","1.169471997","1.196578428","1.2329342","1.312972064","1.420136268","1.633810188","1.680683985","1.65784136","1.958190265","1.896114895","2.224730965","2.246302879","3.043253713","3.820329428","3.807117056","2.63591916","3.572367535","2.992020879","3.238492649","2.419285042","2.301855591","1.875134922","1.660956413","1.118700157","1.110568343","1.010328639","1.248051202","1.466961692","1.458399939","1.218560293","0.991194661","1.014981959","0.730595721","0.705566373","0.211487742","0.125336973","0.066843891","0.042997102","0.029484011","0.023475628","0.021015394","0.014897207","0.016284689","0.016401638","0.014898521","0.012781119","0.010881997","0.01012241","0.009173746","0.007337475","0.003163256","180.65","46.13","0",
"71318","50325","-20.796","-70.556","28.1","PB07","-21.72667","-69.88618","2012","7","18","18","24","10","5.2","interface","644","3","124.3016902","127.4382996","147.135","-","147.135","123.87","146.1149967","Z","0.027578809","40","1.186004937","0.063928455","1.186064007","1.165140397","1.186082891","1.204159886","1.241602925","1.400068502","1.354348839","1.5153131","1.79952997","1.930265594","1.946206229","2.668236147","2.71403113","3.213098838","3.32172535","3.262318195","3.494069075","2.834333967","3.39050112","2.483103223","3.304570443","4.704085686","2.991723684","1.840559997","1.737990729","1.487073637","1.209606925","1.625847943","1.892843188","1.694058377","1.225796543","1.28092239","1.181398615","0.97996131","0.968197061","0.384552246","0.283746377","0.157544813","0.099053728","0.065994671","0.051563385","0.038744559","0.027751829","0.021027866","0.01841179","0.017001444","0.015314078","0.013623576","0.012035612","0.010577045","0.009247046","0.007779605","0.004034386","180.65","44.47","0",
"71319","50325","-20.796","-70.556","28.1","PB08","-20.14112","-69.1534","2012","7","18","18","24","10","5.2","interface","742","3","163.3129303","165.7127732","193.49","-","193.49","160.555","63.89094527","NS","0.02","40","2.476843407","0.127954249","2.476799024","2.455916507","2.476922549","2.493987927","2.518538635","2.542678319","2.619393349","2.694953818","2.688402313","2.77290451","2.840832509","2.785916455","2.758230776","2.9551071","2.886561522","2.670841757","2.635214914","2.445969484","3.871841931","5.801323638","3.876522002","4.920604808","7.417137881","7.577467093","7.087960217","5.742839778","4.246257456","2.535384848","1.658166326","1.219803071","1.039371341","0.932574574","0.930293784","1.028965171","1.046427631","0.388106028","0.190823998","0.112016066","0.080912127","0.072751408","0.061503083","0.05399516","0.043257782","0.029894757","0.021552638","0.019135203","0.019035659","0.018332242","0.016830624","0.01511371","0.013452448","0.010523875","0.004597841","133.22","22.08","0",
"71319","50325","-20.796","-70.556","28.1","PB08","-20.14112","-69.1534","2012","7","18","18","24","10","5.2","interface","742","3","163.3129303","165.7127732","193.49","-","193.49","160.555","63.89094527","EW","0.034607098","40","1.909500365","0.107152824","1.90963632","1.894053799","1.909566077","1.9244939","1.944381324","1.965265724","2.104048507","2.058145374","2.024919462","2.147601689","2.230803638","2.280270795","2.4453094","2.751416533","2.911577698","2.896744937","2.69934612","2.821564604","3.398711937","4.865985598","7.17472742","5.629689396","4.249972645","5.736485537","6.824694746","4.356792919","3.917285157","2.373837842","1.550948874","1.238267307","1.29044942","1.309847431","1.0526025","0.920206467","0.677904007","0.567335924","0.165147777","0.089258607","0.064204177","0.044472179","0.031584848","0.027716463","0.023897844","0.01871347","0.014865719","0.0130521","0.012092244","0.011094973","0.009975181","0.009131739","0.008352368","0.00656695","0.00490648","133.22","15.04","0",
"71319","50325","-20.796","-70.556","28.1","PB08","-20.14112","-69.1534","2012","7","18","18","24","10","5.2","interface","742","3","163.3129303","165.7127732","193.49","-","193.49","160.555","63.89094527","Z","0.02","40","1.403925957","0.105282481","1.403708657","1.394790618","1.403952035","1.408622492","1.423077839","1.438561116","1.42176827","1.552935999","1.647383205","1.550549614","1.555688944","1.634918289","1.791772084","1.744617695","2.073948213","2.203383169","1.9547114","1.927551885","2.616851793","3.251620157","2.851636022","3.923950784","3.016363269","4.394448235","5.568528792","4.618764494","3.272082374","2.272154408","1.640111094","1.20122203","1.075194707","0.935659111","0.742496389","0.682377754","0.670837973","0.278568319","0.195812248","0.141852108","0.10663686","0.070022961","0.042973201","0.030164094","0.026121618","0.022114591","0.018169022","0.017178768","0.015668174","0.013137456","0.011528065","0.010789992","0.009465146","0.007962078","0.002294006","133.22","31.69","0",
